date,username,tweet,hashtags,likes_count,sentiment
2018-09-22,akuratco,adegan ‘captain marvel’ wanita tua meme populer,[],0,neutral
2018-09-22,hwngxuxii,cia carol nasa mengubah takdirnya manusia pahlawan super terkuat semesta marvel membantu marvell captain marvel melawan yon rogg,[],0,positive
2018-09-22,hwngxuxii,energi marvell jubahnya menyandang gelar captain marvel kekuatan didapatkannya carol hibrida manusiakree sempurna tokoh marvel captain marvel memiliki kekuatan terbatas,[],0,positive
2018-09-22,wbudiprasetyo,loh jokowi suka menonton bola sukanya marvel doang,[],2,positive
2018-09-22,perdana_famul,bagusan cap marvel ya,[],0,neutral
2018-09-22,ryuujhn,captain america peringkat enam ign top 100 comic book heroes time 2011 peringkat daftar top 50 avengers 2012 daftar top 25 best marvel superheroes 2014,[],0,positive
2018-09-22,atamaii,drdoom fantasticfour marvel luckygroup toys worldtoytour hongkong toyfair hong kong,"['#drdoom', '#fantasticfour', '#marvel', '#luckygroup', '#toys', '#worldtoytour', '#hongkong', '#toyfair']",0,positive
2018-09-22,ryuujhn,marvel cinematic universe mcu diperankan chris evans captain america first avenger avengers captain america winter soldier avengers age ultron captain america civil war film avengers infinity war 2018 sekuelnya 2019,[],1,positive
2018-09-22,ginggay12,eh bawal kak nya nyan hahaha sok wag nya umasa,[],0,neutral
2018-09-22,maya_rachmah,entar captain marvel mata kiri nick fury 😬 captainmarvel captainmarveltrailer,"['#captainmarvel', '#captainmarveltrailer']",0,neutral
2018-09-22,ryuujhn,captain america sosok pahlawan super fiktif marvel comics memiliki musuh bernama red skull baron zemo rogers tentara memiliki kemampuan berkat bantuan joshef reinstein serum super soldiernya,[],0,positive
2018-09-22,ginggay12,ay abaw ah,[],0,neutral
2018-09-22,xxkhfan_jr,sih lu,[],0,neutral
2018-09-22,kimota1977,staaahhhhhhp stahp stahp stahp heh heh good bos,[],7,positive
2018-09-22,martinmcgrath,avengers ethitwsaoui2015 wjtutrsbwgtfiwtbsfhr coming cinema near soon,[],0,neutral
2018-09-22,dafundacom,ceo disney konfirmasi presiden marvel studios kevinfeige mengambil alih xmen franchise,"['#disney', '#marvel', '#kevin_feige', '#x_men']",0,neutral
2018-09-22,atiyaeshaal,cant wait captain marvel march nih suami deh lock tarikh siap2 laughing loud,[],0,neutral
2018-09-22,reisabeiia,yaallah banget ekspetasi ku avengers hidup rebutan captain marvel beda superhero wkwkwk,[],0,neutral
2018-09-22,brandoapologist,tom hiddleston imagine man like oml ramah banget gakuad actingnya bagus film manapun marvel cast terunproblematic sih,[],0,positive
2018-09-22,hwngxuxii,dih dih mengajak gelud ayok gelud nih marvel vs dc,[],0,neutral
2018-09-22,nashil_alhaq,liked youtube video akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-22,munafryan,rilis trailer captain marvel viral pemeran carol danvers diganti 5 artis indonesia jago beladiri dipuji dihujat — via keepodotme,[],0,positive
2018-09-22,zwitpotato,thor konflik doi keluarganya doi sayang keluarganya hahahahah mr stark marvel hahahaha,[],0,negative
2018-09-22,ripgamingindo,suka video youtube akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-22,bicaraboxoffice,sutradara indie chloe zhao dipilih marvel studios menyutradarai eternals pilihan terduga,[],1,neutral
2018-09-22,veneficusverica,marvel dc universe orangorang kekayaannya superhero batman iron man indonesia universe orang supervilain politikus karbitan tokoh masyarakat wanna,[],0,positive
2018-09-22,lusanmaulana,film tonton — captain marvel sih wkwk,[],0,neutral
2018-09-22,_kanibe_,marvel shuri riri,[],0,neutral
2018-09-22,univers_marvel,civil war marvel comics ebay,[],0,positive
2018-09-22,ismailtriyadi,manjakan penggemar avengers 5 musuh kuat dihadapi captain marvel filmnya,[],0,positive
2018-09-22,sepekanviral,3 tersembunyi ketahui trailer captain marvel via youtube,[],0,positive
2018-09-22,zackone87,jap nk double confirm dc orang marvel jap,[],0,positive
2018-09-22,updatesmalaysia,rahsia sebalik poster filem captain marvel superhero sih bulus,[],0,negative
2018-09-22,rdtndr,buta makhluk2 celestial marvel kecuali famous,[],0,neutral
2018-09-22,shyrhmnofficial,haha tengok xde sapa replyso support member 1 western orang korean food 2 3 prefer local import fruit 4 idola 5 marvel orang dc,[],0,positive
2018-09-22,munzirkarimm,hmmm molek captain marvel,[],1,positive
2018-09-22,horassumutnews6,ciptakan superhero india marvel studios incar shahrukh,[],0,positive
2018-09-22,krowbar13,denger2 captain marvel senyum doi kudu main captain morgan,[],1,positive
2018-09-22,dotfa30,hallelujah,[],1,neutral
2018-09-22,kashaeholliday,brenda starrms marvel vs mariah carey rogue,[],5,neutral
2018-09-22,kakdemul,munculin klip joker himpitan hype captain marvel ku cinta todd phillips,[],0,negative
2018-09-22,fairywoodzy,nibcotine waaah marvel,[],0,positive
2018-09-22,itsluthfi_pi,wih sutradara perempuan marvel,[],0,neutral
2018-09-22,srksxman,india mcu movies kak promotion achha ho rha hai 🔥,[],0,neutral
2018-09-22,koefisiend,maaf mas suka stars wars sukanya marvel,[],0,positive
2018-09-22,gosip2017,ciptakan superhero india marvel studios incar shahrukh youtube,[],0,positive
2018-09-22,looubp,run peter spidermanps4 insomniacgames marvel,"['#spidermanps4', '#marvel']",0,positive
2018-09-22,sunflwrose,way dcu bagus segi graphicnya point cuman sayang storylinenya mateng thats marvel overtake stage,[],0,positive
2018-09-22,adeadrian21,suka video youtube akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-22,mietektek,uh sabaaaar marvel exhibit10n,[],0,positive
2018-09-21,ayakkumii,oala mudeng kucingnya carol namanya chewie nemenin capt marvel sukanyaaa,[],0,neutral
2018-09-21,vbgtan,captain marvel cantik sih tante wanda cantik hehe,[],0,positive
2018-09-21,syirakhusairi,information captain marvel kucing bernama chewie,[],0,positive
2018-09-21,abingyay,dc ya acu marvel dc fangirl,[],0,neutral
2018-09-21,iseepipol,putus mbadia dc marvel aduh halu,[],0,neutral
2018-09-21,anggiat_aditya,main marvel future fight seru,[],0,positive
2018-09-21,joahhamnida,– rdj asli tony stark gajauh beda film tajir rl tajir ceplas ceplosnya natural qotd nya marvel cinema universe without yeah everything,[],0,neutral
2018-09-21,finnjonesangel,angel❤ finnjones mikecolter ironfist dannyrand lukecage ironfistseason2 lukecageseason2 sdcc thedefendersnetflix thedefenders defenders punhodeferro osdefensores marvel marveluniverse marvelcinematicuniverse marvelnetflix marveli,"['#finnjones', '#mikecolter', '#ironfist', '#dannyrand', '#lukecage', '#ironfistseason2', '#lukecageseason2', '#sdcc', '#thedefendersnetflix', '#thedefenders', '#defenders', '#punhodeferro', '#osdefensores', '#marvel', '#marveluniverse', '#marvelcinematicuniverse', '#marvelnetflix', '#marveli']",2,positive
2018-09-21,kleinkatje,hmm ngerants xmen pindah rumah produksi marvel studios maybe later,[],0,positive
2018-09-21,enchikzam,habis lepas nih pecah panggung peminat sibulus nak tengok kucing captain marvel beraksi,[],0,negative
2018-09-21,panjikj,kapten marvel fasih berbahasa sunda,[],0,positive
2018-09-21,ridhwanmeli,masti captain marvel nih pecinta kucing,[],0,positive
2018-09-21,sanmdnor,kucing captain marvel kucing,[],0,positive
2018-09-21,uyanik_tilki,🔻25 indirimli marvel teamup klasik cilt 7 2025 tl,[],0,neutral
2018-09-21,aisukasuke,captain marvel teaser deh keluarermmmmm biasabiasa je 😅😅,[],0,neutral
2018-09-21,restyanin,kirakira berapah rating trailer captain marvel — 99,[],0,positive
2018-09-21,lepasjenuh,kabar gembira disney marvel ambil alih pengerjaan xmen,[],0,positive
2018-09-21,alicairel,disney deh beli marvel poster movie marvel hasilkan selitan movie disney,[],0,positive
2018-09-21,501awani,awaninews icymi punggung seekor kucing poster captain marvel tersirat,"['#awaninews', '#icymi']",134,neutral
2018-09-21,ibraditya,marvel fanboy menghina,[],0,negative
2018-09-21,menessur,favori marvel karakteri thor,[],0,positive
2018-09-21,sinaronline,sih bulus poster filem captain marvel,[],7,neutral
2018-09-21,ibraditya,bahas captain marvel mcu pakar marvel arji,[],0,positive
2018-09-21,harleyfuckquinn,trailer captain marvel wagelasehhhhhh sakit jiwa parahh☹☹☹☹ mesti menunggu huhu,[],0,positive
2018-09-21,superduperneo,trafficker siapanya trafficjam,[],0,neutral
2018-09-21,capteans,simbol captain marvel dah,[],0,positive
2018-09-21,meska_,selamat tinggal marvel exhibitions selamat tinggal niat berburu nick young gagalcuti,['#gagalcuti'],0,positive
2018-09-21,elehheke,captain marvel ☺️😽🙅🏼‍♂️,[],5,positive
2018-09-21,conqhueror,review marvels spiderman mengalahkan arkham series kah forumkaskus via kaskus,['#forumkaskus'],1,positive
2018-09-21,wak_saleh96,iya movie marvel dorang tukar2 komik sesuaikan ngan dorang nya universe,[],0,neutral
2018-09-21,snnyshadrina,marvel dijadikan carrefour sih tanahnya sengketa sih ceritanya,[],0,neutral
2018-09-21,caesar_fabio,memperbaiki gambar bikin coba bikin ulang diagram alir marvel cinematic universe iron man antman wasp excel hurufnya silakan dizoom ya 😁,[],0,neutral
2018-09-21,sukasains,1990an michael jackson berencana membeli marvel pemeran utama film spiderman,[],0,positive
2018-09-21,awaj_do,daru ki khushboo chakhne kak swad mubarak ho apko weekend ki raat aajtodarupartyhai marvel,"['#aaj_to_daru_party_hai', '#marvel']",0,positive
2018-09-21,summersoldier,doi masuk jajaran pria marvel nih,[],0,neutral
2018-09-21,felixdeniswara,karakter marvel sayang,[],0,positive
2018-09-21,bumbeetbum,puas hati eh lepas sental muka ginvera marvel gel nih,[],0,positive
2018-09-21,freak6548,rahsia sebalik poster filem captain marvel superhero sih bulus,[],0,negative
2018-09-21,_itsmetomato,tolong gumoh lihat pria2 marvel hdhahdkwhdkwndjd,[],0,neutral
2018-09-21,kienjinhwan,25 marvel juara canggih ceritanya seru,[],0,positive
2018-09-21,darkwolverine88,nih punca captain marvel tumbuk nenek mrt ermmm,[],0,negative
2018-09-21,iqrammirwan,marvel skidipap manual niqmat,[],0,positive
2018-09-21,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-09-21,sweetlilevil,wanda cewe2 marvel bikin tercengang doang yes ik bad things really love power love part iw pas menonton iw serius lihat doang😭,[],0,positive
2018-09-21,castleofhero,iki cap 🤩 marvel marvelstudios marvelcomics captainamerica captainmarvel caroldanvers steverogers nickfury marveluniverse mcu,"['#marvel', '#marvelstudios', '#marvelcomics', '#captainamerica', '#captainmarvel', '#caroldanvers', '#steverogers', '#nickfury', '#marveluniverse', '#mcu']",0,neutral
2018-09-21,aqilzuki,hahaha lupa saksikan captain marvel,[],0,positive
2018-09-21,joypixelid,captainmarvel kapten marvel cinematic universe,['#captainmarvel'],1,positive
2018-09-21,umi_salma6,iya penasaran sejarahnya bangunan segede dibiarkan marvel dongeng ta 😁😁,[],0,neutral
2018-09-21,wak_saleh96,patutnya je dua2 tukau nampak kat moviesbb marvel kali beli xmen jadikan lainpatutnya quicksilver nih asalnya anak magneto,[],0,negative
2018-09-21,indbluesky,captain marvel main kong room engah 😅😅,[],0,positive
2018-09-21,ypkymf,rilisnya daredevil season 3 oktober 4 series marvelnetflix rilis 2018 mas frank ikutan rilis 2018 thepunisher,[],0,neutral
2018-09-21,ryanicker,video playlist youtube spiderman vs mr li marvel spiderman indonesia part 13,[],0,positive
2018-09-21,hydroxsius,iron man robert downey pokoknya suka banget ngebawain peran ironman film2 marvel terustuh keren banget gaksih tuh karakter real life karakter iron man banget bacot wkwk,[],0,positive
2018-09-21,ryanicker,video playlist youtube sumpah seru banget deh miles morales marvel spiderman ps4,[],0,positive
2018-09-21,ryanicker,video playlist youtube ayahnya miles morales marvel spiderman ps4 indonesia 6,[],0,positive
2018-09-21,ryanicker,video playlist youtube kejar kejaran shocker marvel spiderman ps4 indonesia 5,[],0,positive
2018-09-21,ryanicker,video playlist youtube rahasia kingpin stan lee marvel spiderman ps4 indonesia,[],0,positive
2018-09-21,wonderbui,wait pemain filmfilm marvel studio,[],0,positive
2018-09-21,ryanicker,video playlist youtube advance suit spiderman marvel spiderman ps4 indonesia 3,[],0,positive
2018-09-21,ryanicker,video playlist youtube spider cop polisi new york marvel spiderman ps4 indonesia 2,[],0,positive
2018-09-21,ryanicker,video playlist youtube keren banget marvels spiderman ps4 indonesia 1,[],0,positive
2018-09-21,earlseegoo,black widow jaman nya iron man menaksir ketebak pas ketahuan menaksir sebel marvel sih solo movie,[],0,positive
2018-09-21,ariff_ub,rahsia sebalik poster filem captain marvel superhero sih bulus,[],0,negative
2018-09-21,tubirfess,2beer penggemar marvel ketahun semenjak infinity war hype banget coba aktorkarakter favorit mcu beserta alasan disuka,['#2beer'],69,positive
2018-09-21,gibrannochigaro,ya kasih rangkaian acara menarik pembagian doorprize stand comedy chris rock pemutaran trailer captain marvel perilisan roket spacex terbaru biar massa fokusnya teralihkan,[],0,positive
2018-09-21,koniroyyan,ya menonton defender wkwkwk nek punisher nontoon seru nemen,[],0,positive
2018-09-21,komrikmania,mini marvels ya aduh kangen buku,[],0,positive
2018-09-21,restlessminddd,kali menonton trailer captain marvel shes gorgeoussss,[],0,positive
2018-09-21,majuterus___,tenang captain marvel aka emakemak 😁,[],2,positive
2018-09-21,heriplusp,main tante amirazor pas captain marvel,[],0,positive
2018-09-21,_itsmetomato,grup marvel stan sepi left entar rame nya pas trailer a4 filmnya 🤦🏻‍♀️,[],0,positive
2018-09-21,adotax,liked youtube video akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,qquentinbeck,kasihan kasihan mengirim tubir penghasilan marvel turun wkwk,[],0,negative
2018-09-21,elviamethinda,ooo lupa bilang ding maksud wkwkwkwmksd gender hahahahaha maapkeun,[],0,negative
2018-09-21,elviamethinda,ngelawaaaak aaaa kezeeel 🤣,[],0,neutral
2018-09-21,deademption,suka gua marvel series fox kebanyakan cgi alay drama,[],0,positive
2018-09-21,khamidudina,hermafrodit,[],0,neutral
2018-09-21,chamcaineline,cerita okelah paham orang beda pendapat alur mah beda selera sinematografi serius cgi marvel mulus anjer angle tonenya fit filmnya dont sih ur point,[],15,negative
2018-09-21,limititc,ps4 pro limited edition marvels spiderman langsung dapatkan itc fatmawati lantai dasar 140141 limitgames jakarta selatan via tokopedia ketik nama toko limitgames,[],0,neutral
2018-09-21,atamaii,ironman avengers marvel luckygroup toys worldtoytour hongkong toyfair hong kong,"['#ironman', '#avengers', '#marvel', '#luckygroup', '#toys', '#worldtoytour', '#hongkong', '#toyfair']",0,positive
2018-09-21,exoownsmyass99,sgkssbsksj watch marvel,[],0,positive
2018-09-21,deiants,loki captain marvel nick fury langsung diajak party thomas kub,[],0,neutral
2018-09-21,ikiyu_,captain marvel mah,[],0,positive
2018-09-21,windawis,berisikk,[],0,neutral
2018-09-21,aizatbh,streaming service tengok marvel disney nak sedut duit poket peminat rela hati membenarkannya,[],0,positive
2018-09-21,fardinf,khilaf oh khilaf beli bio bulanan setahun mbak luna ghost panther v marvel marvelfuturefight infinitywarps,"['#marvel', '#marvelfuturefight', '#infinitywarps']",0,positive
2018-09-21,adibhazlami,buzzpoptv memandangkan captain marvel trailer deh dropped explain sikit kree skrull inhumans,[],0,positive
2018-09-21,cenayangfilm,3 orang marvel film,[],12,neutral
2018-09-21,alt__a__f,ashchanchlani ab captain marvel bhi bijli kak bill bharegi laughing loud sok perfect editing 😅 captainmarvel bijlikabillterabaapbharega,"['#captainmarvel', '#bijli_ka_bill_tera_baap_bharega']",0,positive
2018-09-21,exomalaysia_,null rahsia sebalik poster filem captain marvel superhero sih bulus,[],0,negative
2018-09-21,ashfi_fifi,ya ya dceu jelek ceritanya best trilogi batman nolan marvel ngramunya publik nghype plotnya,[],9,neutral
2018-09-21,501awani,awaninews hiburan rahsia sebalik poster filem captain marvel superhero sih bulus,['#awaninews'],40,negative
2018-09-21,elviamethinda,laaah asing mbak’e owalah kemarin lihat filmnya room captain marvel,[],0,negative
2018-09-21,muhamadfazillah,comic captain marvel nih bela kucing ke🤔,[],0,positive
2018-09-21,elviamethinda,captain marvel perempuan khamidudina 😱 cowok,[],0,neutral
2018-09-21,ulijandro,brie larson dialognya mentang2 cewek dikasih porsi dikit ya dasar marvel sexist lo aktor kulit hitam jackson berhak dikasih dialog dasar racist perdebatan sih,[],2,positive
2018-09-21,cikentender,telat bgsttt kemarin beli marvel😭😭😭😭 tau selucu ini😭😭😭,[],1,neutral
2018-09-21,fadlyakiyan,liked youtube video akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,foxlitec,video playlist youtube avengers infinity war captain marvel trailer 2018 marvel,[],0,positive
2018-09-21,foxlitec,video playlist youtube avengers infinity war deh marvel studios – spot super bowl 2018,[],0,positive
2018-09-21,spearbite,masamaaa way deh lihat trailer capt marvel sopqehsomqgsia,[],0,neutral
2018-09-21,olgapyudi,mengulangi marvel seru mak,[],0,neutral
2018-09-21,bpdmarvel,diorama hot toys terminator batman ironman robocop avengers punisher 16 112 ebay marvel 🔗,"['#ironman', '#avengers', '#ebay', '#marvel']",1,positive
2018-09-21,farhanalv,suka video youtube akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,berhighyal,ingatkan cepat marvel nih laki,[],0,positive
2018-09-21,elmadeazhary,selamat bertugas kota orang mall alhamdulillah ya dikelilingi mall disana ketinggalan film marvel deanriswanto,[],0,neutral
2018-09-21,dwianggoroo,menyambung menyambung sih 😂 karaktere sono sing nongol nang bedo judul ndek series defender main bareng kui wis menonton punisher series drg mantap jiwa kui,[],0,neutral
2018-09-21,koniroyyan,menonton wkwk menyambung ta karo daredevil,[],0,neutral
2018-09-21,dylveins,gua cewek gua suka banget film action marvel james bond parah sih james bond series film action favorit gua,[],0,positive
2018-09-21,clsdgotloves,oalah hahaha menonton serial marvel suka diulangulang 😂,[],0,positive
2018-09-21,ikkiarashi,boceto spiderman sketch sketchbook draws digitalart clipstudio draw paint csp anime manga dibujo boceto dibujar spiderverse spiderman spiderman marvel spidermanps4,"['#sketch', '#sketchbook', '#draws', '#digitalart', '#clipstudio', '#draw', '#paint', '#csp', '#anime', '#manga', '#dibujo', '#boceto', '#dibujar', '#spiderverse', '#spiderman', '#spider', '#marvel', '#spidermanps4']",0,positive
2018-09-21,syaffebriansyah,liked youtube video akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,ruben_yuanito,mood langsung rusak dengar suaranya 😟,[],0,negative
2018-09-21,vlogmuktar,suka video youtube spiderman marvel spiderman indonesia part 1,[],0,positive
2018-09-21,yuzakkigilang,biar captain marvel,[],0,positive
2018-09-21,bensayang,sweater nya marvel,[],1,positive
2018-09-21,purnanik1,cantik guyon maton antok kliwir terbaru live ngambon bojonegoro percil marvel,[],0,positive
2018-09-21,sennagumilar,video playlist youtube akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,buzzpoptv,et dedahkan disebalik tabir set penggambaran captain marvel captainmarvel behindthescenes exclusive entertainmenttonight buzzpoptv,"['#captainmarvel', '#behindthescenes', '#exclusive', '#entertainmenttonight', '#buzzpoptv']",0,positive
2018-09-21,callmedunkz,covernya seramseram kerenkeren kalah film marvel,[],0,negative
2018-09-21,ayrintilifilm,avengers kulesi marvel daredevil,"['#marvel', '#daredevil']",4,neutral
2018-09-21,ramadya_48,suka video youtube akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,cintadamai_com,kumpulan meme lucu trailer film captain marvel terbaru komik,['#komik'],0,neutral
2018-09-21,pecintafilmofc,akuisisi disney fox membawa kembalinya xmen marvel semesta mcu spektakuler,[],0,neutral
2018-09-21,pecintafilmofc,captain marvel captain america berbagi hubungan spesifik backstory kesamaan sosok superhero,[],0,neutral
2018-09-21,pecintafilmofc,brie larson perasaannya karakter carol danvers perankan captain marvel,[],0,neutral
2018-09-21,pujaas,4 fun fact captain marvel,[],0,positive
2018-09-21,risyadrafly,liked youtube video akang spidey giting wkwkwk xd 12 marvels spiderman ps4,[],0,positive
2018-09-21,mauboboajaa,marvel dihatiqu mon maaf ya kangmas henry,[],0,negative
2018-09-21,christopherdvin,spiderman marvel spiderman indonesia part 1 via youtube,[],2,positive
2018-09-21,tamanmini_indo,fix xmen masuk semesta marvel cinematic universe,[],0,positive
2018-09-21,taraartsgame,akang spidey giting wkwkwk xd 12 marvels spiderman ps4 via youtube,[],11,positive
2018-09-21,kriskouji,marvel berencana memproduksi serial loki scarlet witch,[],0,neutral
2018-09-21,c0van,null xmen resmi diambil alih marvel disney semangat,[],0,positive
2018-09-21,achritsa,mauyg esensinya gmbr nya om gambar bagus menonton film marvel😁,[],0,positive
2018-09-21,comedysnob,kangen beli komik fisik marvel dc kinokuniya pas promo ya,[],0,neutral
2018-09-21,faizalthefirst,enn nak cakap jean grey je nih saing wanda nih tunggu captain marvel lepas nih,[],0,neutral
2018-09-21,kolasedotcom,kolase booster community tanggal 6 oktober 2018 ajak lo menonton bareng film marvel tiketnya lo boost campaign menonton bareng marvels venom merchandise,[],1,positive
2018-09-21,wowmenariknya,7 kekuatan captain marvel bikin thanos kocarkacir via wowmenariknya,[],0,neutral
2018-09-21,buzzpoptv,pemasaran daredevil musim ke3 penuh simbolisme katolik daredevil season3 marvel netflix buzzpoptv sumber daredevil,"['#daredevil', '#season3', '#marvel', '#netflix', '#buzzpoptv']",0,positive
2018-09-21,faizalthefirst,nih complicated sikit comic 1 je fox lesen quicksilver marvel sok masuk team xmen nih marvel comeback wanda salah kena matikan nak crossover qs xmen stronger presence,[],0,negative
2018-09-21,nikeeeby,lahiran,[],0,neutral
2018-09-21,bicaraboxoffice,film star wars dikurangi materi karakter star wars jauuuh ketimbang karakter cerita komik marvel dipaksakan sumber hollywood reporter,[],2,neutral
2018-09-21,kak_myng,captain marvel,[],0,positive
2018-09-21,radiobudiluhur,sesuai janji nih habis ary ngebahas captain marvel mengeluarkan trailer perdananya loh tgif,['#tgif'],0,positive
2018-09-21,buzzpoptv,treler acah ke2 daredevil tonjolkan tarikh terbit musim ke3 daredevil season3 marvel netflix buzzpoptv,"['#daredevil', '#season3', '#marvel', '#netflix', '#buzzpoptv']",0,neutral
2018-09-21,syaitoonn,menonton film durasinya bikin ngantuk kualitas kamera parah plus sejarah hasil produksi penguasa sik disuruh ya mending menonton captain marvel fiksi produk budaya pop kapitalis haha,[],0,negative
2018-09-21,widaajengw,way creditnya marvel kali antman ter best sih ngebuat muncul tekateki hahaha,[],0,positive
2018-09-21,nantakikuk,apaapa dibikin marvel city mangkrak ahirnya megah 😀,[],0,positive
2018-09-21,d_gustiar17,laku keras marvel’s spiderman tembus 33 juta kopi 3 – jagat play,[],0,neutral
2018-09-21,pt_fwt,suka video youtube 10 kekuatan captain marvel mengalahkan thanos,[],0,positive
2018-09-21,hashtagmy,reaksi korang tengok trailer captain marvel reaksi team hashtag media sorang geram je reaksi video penuh,[],4,negative
2018-09-21,stng17,menonton trailernya captain marvel,[],0,positive
2018-09-21,detikhot,brie larson pengalaman perankan captain marvel,[],0,negative
2018-09-21,luvjkt48,null brie larson pengalaman perankan captain marvel brie larson mengungkapka,[],0,negative
2018-09-21,evozax,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,syivasafa,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,ferimut,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,ardysetyo,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,fathulakmar,nasib carol danvers aka capt marvel orang amerika jatuh blockbuster video malaysian jatuh speedy videos,[],0,neutral
2018-09-21,fierdaosali,cpn marvel trailer sucks,[],0,neutral
2018-09-21,misterpocong,brie larson pengalaman perankan captain marvel brie larson mengungkapka,[],0,negative
2018-09-21,chibiess,null brie larson pengalaman perankan captain marvel brie larson mengungkapka,[],0,negative
2018-09-21,raflatahearts,null brie larson pengalaman perankan captain marvel brie larson mengungkapka,[],0,negative
2018-09-21,kk_aceh,null brie larson pengalaman perankan captain marvel brie larson mengungkapka,[],0,negative
2018-09-21,shallshallniapr,cewek rambut pirang captain marvel aka brie larson ya,[],0,neutral
2018-09-21,eskaradiosolo,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,owldeloona,1 favorite song lovenya maroon 5 movie— harry potter marvel series bandnah 2 ditatto ‘ ‘ 3 kayaknya,[],0,positive
2018-09-21,detikhot,komik captain marvel sederhanakan asalusul carol danvers,[],1,positive
2018-09-21,9uch3,captain marvel 3 fakta trailer perdananya,[],0,positive
2018-09-21,social_junker,captain marvel 3 fakta trailer perdananya,[],0,positive
2018-09-21,chibiess,null komik captain marvel sederhanakan asalusul carol danvers munculnya,[],0,neutral
2018-09-21,raflatahearts,null komik captain marvel sederhanakan asalusul carol danvers munculnya,[],0,neutral
2018-09-21,kk_aceh,null komik captain marvel sederhanakan asalusul carol danvers munculnya,[],0,neutral
2018-09-21,kakimuvee,helmet mask captain marvel diperkenalkan diawal kemunculan captain marvel dunia komik peralatan carol danvers aka captain marvel bernafas angkasa,[],0,neutral
2018-09-21,_wistu,komik captain marvel sederhanakan asalusul carol danvers,[],0,positive
2018-09-21,cadaazzdotcom,sehari rilis trailer captain marvel langsung trending tembus 30 juta viewer,[],0,positive
2018-09-21,luvjkt48,null komik captain marvel sederhanakan asalusul carol danvers munculnya,[],0,neutral
2018-09-21,jomgamingdotmy,marvel’s spiderman game eksklusif ps4 terpantas terjual sejarah,[],4,neutral
2018-09-21,adeadrian21,suka video youtube ntet 11 marvels spiderman ps4,[],0,positive
2018-09-21,heroid_id,news dilansir hollywood reporter ceo disney bob iger konfirmasi marvel studios ambil alih franchise xmen pembelian disney fox rampung heroidnews,['#heroidnews'],8,positive
2018-09-21,shahrizuansani,nak cari tshirt captain marvel nih,[],0,neutral
2018-09-21,supernovin,boikot indomaret nano metafigs seri dc dijual indomaret alfa seri marvel moon maaf kecuali 213 mart jual nano metalfigs seri azrax,[],0,negative
2018-09-21,dadipujiadireza,ustadz puun2an besok diangkat ulama puun,[],0,neutral
2018-09-21,dwianggoroo,ironfist s2 nembe menonton aku😂,[],0,neutral
2018-09-21,zaidanakhmd,excited marvel wanita terkuat jean lovely get life gadot,[],1,positive
2018-09-21,ezaanggoro,24 jam kemarin first trailer captain marvel tembus 105m viewers power carol danvers 😂,[],0,neutral
2018-09-21,magermagermager,2019 menonton captain marvel ya,[],0,positive
2018-09-21,trisuckti,marvel ya mcu doang xmen xmen 23 first class days future mcunya winter soldier parah sih terbaik banget lupa first avenger civil war thor darkworld keren ceritanya,[],0,neutral
2018-09-21,kennleandre,nak belajar english betulbetul pergi baca kamus tengok siri tv diorang sarikata baca buku komik marvel kak dc kak diorang pakai bahasa telan bulat2 tweetfamous separuh masak konon pandai bi kasih ajaran sesat,[],420,positive
2018-09-21,mudandhany,video playlist youtube marvel spiderman bahasa indonesia chapters 1,[],0,positive
2018-09-21,hilmiazizi14,tengok disney xd nih animation marvel event style2 ultron eyes agamotto sikit menampak menarik tengok,[],0,positive
2018-09-21,shintaaraa_,captain marvel,[],0,positive
2018-09-21,_hrst,captain marvel haha,[],0,positive
2018-09-21,serlockhope,series xmen series avanger huhu tuh berharapan marvel mempersatukan xmen avanger😭,[],0,neutral
2018-09-21,gregorius_alto,wonder woman sih captain marvel,[],0,positive
2018-09-21,rondesby,dibikin rumah hantu cak ngelek eleki pemandangan kota marvel city seram gede pol mangkrak geje,[],1,negative
2018-09-21,ayiekkresna,marvel bercerita keluarga suharto mangkark suharto lengser,[],0,neutral
2018-09-21,alonkii,captain marvel sih aslinya jago bahasa inggris tasik ya,[],1,positive
